,product_item_id,profit
223,b5631c84-0aac-48c8-9c79-d81fe615ee6f,7.692570979335144
212,adec93cb-1711-48ff-884e-ea9cdfba6cbb,7.692280128205145
111,59362005-9671-4ff1-831a-ffc2c99147c8,7.692222510822523
261,d7740aab-9927-41df-b7d6-2341ca0404e0,6.593056403143792
190,941b8dd0-960d-4f42-96c6-c9ccaccc64da,6.592831146744418
146,72f9d031-1b67-4ed1-b073-68db70eb986a,6.592792147034243
285,e3cf0370-05ce-47a4-8525-333c714ef6d5,5.592631077694237
310,fd2e91a0-99c0-4d48-939c-8e65adeed2d3,5.592386243386249
152,76a67799-e8f5-47d2-aa92-4ffaf506adb0,5.592335714285718
96,4aff6f80-a3da-462d-b410-075f4ef96b7f,5.592259240759245
257,d416e1bb-70f4-4d9e-a53c-b1895e7397f9,5.592232000000006
95,4addb38a-8b50-4895-990d-327e4bbf95e1,5.5922026502908855
127,6461e1d6-edcd-4480-8678-e30b33d8e49f,5.592196324143696
17,0f441740-e752-4a1f-86b6-83a63cb2c241,5.592162095238092
70,3575d3a0-4e5d-4494-af3d-ee98eecc38e1,5.592124178981942
82,3f245e74-cd14-4ffe-a329-49aa82ec2218,5.592048340548344
249,cdd4eac9-8ab6-4261-9e8e-8188b1a660d4,5.59180147058824
187,914dc194-3f37-44f9-b343-29e0ae87d56c,5.49372278911565
48,22bbbfc7-a1c6-4218-861f-b7b89d91f9a4,5.493644707623985
302,f5b1cc90-c4ea-49d0-8f15-8869e789b5fd,5.493626687038455
141,6ffd515d-c720-40b8-9d41-df1119dba059,5.493585310734457
217,b165fa44-93e5-4f96-bbdb-328377663f68,5.493561038961042
213,ae724737-d658-4705-885c-d672868c8d15,5.493479437229439
312,fd6d2c2f-691e-40d6-b572-58e7d53c4d4a,5.493391156462585
272,df4e9957-50d1-436a-81ad-fcf431f15af5,5.493359073359077
204,aa3ff184-2a1a-45b6-ac17-7f2fdc010cd9,5.493328527741374
94,4a92e05c-6076-48fe-a038-1f69d6096c0a,4.793475140056017
262,d88d8d87-030f-4281-95d1-b6ce185f35d7,4.79303652968036
116,5b8afb8c-0ea4-40a7-bfa1-c6d634b89534,4.792810253603349
198,9b25dc2d-6976-43c3-8e65-95b5c46eac4d,4.792657615112161
220,b37a32cf-dfcd-40af-886b-4918d194f06e,4.397450396825393
64,325ea715-3478-4772-9089-e9ed61c711bd,4.397318982387466
250,d06011cc-6c44-480a-bc06-33e14a480dda,4.39726844583987
201,a2260138-5c84-4961-8fe6-93bc0173947a,4.397248015873012
147,72fea2d4-e5ec-4f51-a229-3cca623a7c08,4.397220935220932
92,496af221-d8e9-4f66-a2d4-4b3fee46b02e,4.397182724252485
316,ff693769-edd4-46d3-8f9b-42f9e491992f,4.397170709793341
301,f513400f-68d5-4ca1-9209-f280e7f321fe,4.397086114819745
162,7f0952e4-32f1-4e37-b1ae-afaf701709e8,4.192625440917103
10,092c5b56-071b-40a3-851a-ef58c7b487ea,4.19248907292387
215,af3cc983-a399-47d7-8e9d-afd378845817,4.192460944026731
268,dc0ecc78-41a4-43ef-b302-6f7089470edf,4.192449188614005
252,d15cdf13-02be-4a41-9109-e72b3bddad15,4.19238832487311
91,4946adb2-5520-41e2-82ba-fc4871ecc8f1,4.1923100853549125
216,b0c3b66b-fa6b-4b25-bc95-bb6a3d66aebb,4.1922824941452195
303,f7296b73-25ef-40e0-a3b1-ed1beee4057e,4.192246376811596
40,1f9239c6-10de-4f85-a18d-dcd2c294057a,4.192227932636489
293,e933fd58-2194-4dd4-9027-e37278fb6f7a,3.9936875522138737
206,abe7ca42-da73-4852-ab51-d6913a930177,3.993554445554451
153,76c6b6cf-4727-4f4f-a175-3bec01cc4ca6,3.9935246753246805
68,346b8bb0-bac9-4f70-8575-249cfe0a1892,3.9934818041037605
180,8c089fe4-2536-4530-9177-8ee30a5dbce3,3.9934015709376594
25,150f9ae1-3b79-4123-8401-43e12849e84a,3.9933886225631245
274,dfd2c116-6eee-4dd1-a466-295fff6b8388,3.9933807081807142
157,7835e34b-e009-4aea-b865-7b28e72c6345,3.9933535052910116
314,ff3af1b0-68ae-4b48-9e5b-15a04acb2912,3.9932613045218144
130,66097e71-e6c9-49bd-a679-405f9834b6f9,3.9930998168498215
210,ad8daf6f-e370-40a9-80ed-057a4a80ba10,3.593069410815182
284,e2e69ea2-659a-462c-9973-83a4a3e8cb1d,3.5930086367880563
11,0b21e70f-e277-4ea6-b579-e132e18d33df,3.592979521342222
209,ad5d840b-2908-4f1e-9763-37e58ae07d39,3.592953051643198
158,7843696b-67d0-486c-b9e0-1624e69a5f86,3.5928933333333317
259,d54df652-4c23-466f-a370-bb7901e9c5dc,3.5927944606414006
8,08e1839f-cd3a-4c97-831a-09b1853a46bb,3.5927941108810746
16,0f37ad4d-9522-4042-a0f0-09ed2257ff4a,3.5927639902676356
65,32f0e28a-7e8d-43a3-bb69-4edc9f0f9dfa,3.5926179775281017
85,435cd89c-b402-4abe-87ce-35d06a9d59af,3.492448554421773
315,ff5a6315-5007-47b1-a078-325021974d60,3.4924327979712624
104,5546ae87-cc11-4edc-9e46-5e7273d4e440,3.492356754130227
232,ba893e93-a4a4-4b45-886b-9790378c5345,3.492315151515155
7,0559d661-ce29-486d-8236-df954f4753e7,3.4922252058718275
110,58a12af3-3654-4eaf-8f5d-e763776c905f,3.4922164502164534
195,98a4eff6-3422-4ba6-9a2b-b3f186c721c8,3.1972871031746144
55,2878e321-e8b6-41aa-a9ef-e887e08cf9b0,3.1972366522366578
33,1a5e81ba-f82a-448d-938a-6da2d5958bb2,3.197180794309437
99,4fdc05ef-5c9b-44e9-aee8-80fd4e48d252,3.1971612446958937
214,aedd6b76-4335-4aa8-9bec-526bbba69d88,2.9936685525695466
300,f333fb41-36e8-4f6a-a225-914946ff74bd,2.9935853174603233
44,2218675c-3b0f-4294-aaba-b696d5f00830,2.9935791805094176
75,3a1c0191-7fb7-4dbd-8a38-cb24be69bcf2,2.9933582196697825
199,9cc8bf13-b1af-45eb-a11e-fab3dda58918,2.993346504559275
194,95f4cfa4-f09e-4132-ba18-67bb576608e4,2.9927421307506097
112,59dfc767-b4b9-4ffa-a591-3c90b479f1cf,2.9923989997825684
115,5b03535b-e33f-43be-b79c-dd9aac3a4a43,2.792420995670993
137,6ae7da92-79ab-49f9-9844-6129c2a5ea3c,2.7923894389438932
46,22a27a8c-e08a-4583-9cde-edf81d452d1f,2.7923072645116465
76,3bd4e22f-6d57-42fd-bd4e-bb343c0d69c8,2.792289886039885
317,ffec0a6e-43d6-4854-9fad-08b94ab148b4,2.792272624201193
56,294ec50f-56a6-4e01-8698-b3bef1457562,2.792163981382028
9,08ff1015-f6da-4348-ac0f-6b8cf327a68a,2.7921551613934206
308,fba265b5-21b6-480d-b22a-3f86f2383b33,2.493220472440949
117,5bb5af58-8da8-486a-b09a-750953266cc8,2.4931939393939424
227,b63e746a-abed-437a-b7b7-60188d3200f4,2.49302257799672
191,943da902-57c3-425f-a228-c0d4e8a8c422,2.4929039190897635
22,13bb1116-a88e-4da2-b1bf-d34f10ce1510,2.492880511463848
52,25fddd9a-5935-4052-8fbf-600888b965cc,2.4925836734693907
161,7bc9ff38-4d6b-4f4c-9e90-c43231a82acc,2.39759492888064
119,5c4c00c7-89bf-4480-8c90-64c49b9744f0,2.3972161016949065
79,3d73bd9b-f75d-4aee-9a5e-0f8fb5da7421,2.396880548829703
12,0b4ae331-a38c-42e3-b2a7-531840c60114,2.3928923253149983
62,311aa208-f909-4766-abfc-7e290844b3d3,2.392880423280421
132,68211f0e-87da-4a5b-996e-1b249500ab23,2.392721473495058
4,048daed3-f5ed-45af-b5d8-256edc3df553,2.392669240669234
86,4513baf4-b639-49ed-8e2a-32ae505e9137,2.3926495338876252
57,2a47762a-147d-4eb5-befb-eb321d5d15d3,2.092442124542126
237,c123f5af-7a21-4767-b2ec-840d6ab46541,2.092404955478126
175,861fb239-c138-4683-8d04-bc55acf1d7a8,2.0923943452380973
296,ec91bca8-2c0e-4543-96af-0cb19514cc1c,2.0923666466586646
88,46b38230-8ea4-49c2-a28a-087371326b41,2.092339135654261
131,6626c794-a88d-40c6-98f8-745f0beae8f8,2.0922664443209187
39,1f1c6bbe-f8d6-4377-b4e0-2701e6d17996,1.9975657242063496
186,90401a60-e734-4d46-ae78-1da931167dd3,1.9974174138274572
47,22aa42c6-59f9-483e-9d64-d963ba0b6253,1.9972727619047634
72,381befbd-a092-4d54-909e-2343701585a4,1.9969626865671657
297,f051acd2-ae56-4b2b-9946-83c885245d6a,1.9931865262233988
247,cc0a4142-0f2e-4c03-baa0-f7314132d535,1.9929728275491034
278,e1469f8c-398e-4689-a7ca-e8cba6a2b5c7,1.9929130184331862
165,81a0209b-a5b7-42f5-8944-e6abc4d57894,1.9925633423180618
288,e4a1212d-4a20-417d-8a17-6100486953eb,1.9526218686526722
20,129feb18-e54a-4634-a6ac-fece31e45295,1.9526087557603686
136,6ad0baa0-ef7c-4f52-a1eb-ddd688456871,1.9525912380952337
304,f8086710-5923-49c0-9f71-969112e7d605,1.9523961584633862
71,35f48a5a-a48c-47f6-be07-69a0f34af8f6,1.9523490028489987
45,222be72c-3163-4f85-9c34-3d79365db7ea,1.7930983893557393
135,6aa9a2c9-ffd1-473d-b6e4-1edf03b8b6dc,1.79290476190476
103,5529bbc4-eb06-4630-ba23-af0f79aac0ff,1.7928018018018044
260,d69c5972-e15a-4dce-8383-7ffaf35b9aac,1.7927685088633967
233,bace04cc-706d-435e-b915-70e6c73b8597,1.7926008658008636
173,852216db-59b8-48b8-b072-d7b83b66f8f7,1.7925762304921948
172,84f214a6-7385-4859-bdde-3a16f6d367c9,1.7925646945646942
242,c5e4fb97-5e08-4898-b570-82f33448e24d,1.7922292587137942
123,6232c1d3-34cc-4f62-b888-9f415ebba0d1,1.7425426929392467
224,b5b44895-d674-49cf-85fa-98edb33cb3f6,1.7424654377880195
267,dc0883c7-acd2-4a72-bc80-d42e61208cae,1.7423929284288586
124,6239e37f-4abb-4cb8-9d38-2a257f0b5b68,1.74232037505268
108,57558863-8c1c-4ebd-b258-68acc9b74ba8,1.6730199800199808
59,2f967684-3a78-49da-b98d-4e6a343422be,1.6729244306418225
125,637438c9-abae-445d-9a97-c92e5a1bf277,1.6728317460317466
49,2398a7be-ee04-4b3f-8041-121065e35d56,1.6727081807081847
282,e2118ab3-0f14-414d-8e11-90614cf86ebf,1.672679055361982
202,a5578de2-bca0-4c10-bbf9-dc6b15c5b435,1.597204081632651
279,e1d4c124-41c3-4e87-842d-dcb4fc9cd73f,1.597146767885902
305,f96b30dd-5b85-4ff2-9e32-e8356e8ac433,1.5970146103896103
54,285dd631-8722-4972-93d8-cd58e4988d7a,1.4932974910394274
58,2c3635e0-2c3a-41fc-b2d5-37f0aeab3c91,1.4931782388933261
28,17bade95-275a-4a7e-b30c-969927c21e23,1.493105769230771
246,c91ff2d7-d27b-4464-8def-c1a85c7b0c7e,1.4930405643739018
155,76dcfbb9-8cc2-418f-8b07-0b7d7075e61e,1.492956952380957
151,74aa3476-6603-49a4-b5fc-79aa88caafe7,1.492932620667317
27,16f4235c-d347-4d83-8261-4f0f0959f7fb,1.4929132137703618
178,8b49ee4d-26b5-4825-950c-f2b92b0e7c61,1.4929042606516296
229,b7ffe822-e482-4b34-9708-bf197774bfcc,1.4929007187780783
23,14595e7b-dde6-4171-9430-ea3ba6bb524a,1.4926693121693146
156,77b9b279-2fdf-457b-a2e2-aa0aaffe561d,1.492628205128206
154,76cf1c9e-1f88-4d9a-87e2-066a48be2597,1.492570061517434
66,331b7a1e-bc99-4732-b67f-4bd3eaea0108,1.4626033876637916
203,a659da62-7a18-4dbe-93b3-281d1645dfdd,1.4625752164502166
170,84266e72-3db4-4af4-a95c-f1f0af8fca92,1.46245264948084
2,03685dd2-80e2-48ec-bc26-432f9b07c398,1.462438200280113
205,aac696c4-64c1-4119-8414-f528035bb5c4,1.4623850574712653
311,fd60dd81-a58a-4106-a73c-4e996a115433,1.462381629429022
80,3e4828a8-1aa9-4fea-8c0d-3e24e8177a5c,1.4623469387755104
139,6eb33f9d-3121-40dd-87ef-c45449f997f8,1.3932299719887953
3,03a38f9d-b3ae-4323-a3f1-cd7332f3ef8a,1.3931121794871781
38,1f110949-be0a-4736-bb6e-41b7002fd594,1.3929698492462301
114,5b01d0cc-5287-43a7-821d-7517cc2b71ae,1.3929588744588715
90,48eb1f6e-d9e3-4ba4-9d42-13f2339b07a2,1.3928932178932174
36,1e604def-e2ca-49a8-859c-42c9694553f7,1.3927245775729655
128,6601868e-845d-4f54-a2b0-dd9a31413c2d,1.3926679505135375
101,5392a0a4-99ec-45aa-8b71-27ca8933da44,1.392576661433804
145,721fdd47-566f-4ed1-8c93-310609b1342d,1.3924614412136538
69,34f0802e-c1b9-45ca-8a04-b6d19982ee0e,1.3924177295918363
19,11562888-0d9b-4de5-901d-811a040d702b,1.3922655172413785
140,6ef30738-d453-4b93-95fa-7bc0ccfdd981,1.2529329446064126
236,bedb1fa4-a0d0-47c9-93f6-fdc0b0c163ed,1.2529247311827938
228,b6e1e258-4415-40de-8a47-dc157e64a108,1.252785714285712
235,bc3cfc82-2f82-4c89-82fd-6346b3f23b61,1.243010934744273
93,49b051b7-e338-4a7e-b90c-ef22a4ff957b,1.2428662227602945
248,cd14d60e-2e1c-457c-8d9f-97d0efbf46f1,1.242844984802433
169,83d92af1-b73e-4cfb-9259-7e0fb11dfd5c,1.242808080808081
281,e1ff9860-3a2d-4f6b-a397-a7dc18ed0ac7,1.2427267958030677
159,78e908a6-679e-4e10-9eb3-48152f1847cf,1.1972480519480526
211,ada0e11e-8648-483d-ae56-6b9cd1ef3522,1.1969480952380958
265,db056b28-c0a3-484c-8356-98fb8c195a61,1.1969441477525553
60,2f9e53a3-ee8c-4641-855f-481cf802142c,1.1967681940700816
185,8ea374ad-9c25-4133-af8f-f60d8955995b,1.1967631416202826
120,5d0e47f5-e6b5-4f55-9dad-e601d554692b,1.1930673469387731
230,b825a18a-79d6-48bd-bc1e-7f0681f6fb23,1.192975077881618
41,20c4e9e1-2457-4141-81af-a689f32da09f,1.192836190476187
106,56be1100-9bc0-4557-809c-234ff9efd556,1.1927200396825364
289,e5dc0f6e-07cc-4c7d-87c3-3fce842b8739,1.1925916149068305
291,e7557861-56d3-4050-8f8b-a571f3c5c26a,1.192548076923075
97,4da843ae-a7f6-44c4-8143-2bd3437ef2b0,1.192413015873013
174,85bf33c5-3b6c-46f3-a89f-745c36d4e108,1.1173604963112018
263,d8c4ec7f-e35c-40ce-9123-82fcce92f00b,1.1172991869918727
105,55b62f82-56dc-46c1-a366-a18ec0f5d8e3,1.1172971230158726
176,87ec5815-e54a-471a-9b83-8ce291fe444b,1.1172646103896104
122,616258f6-195f-4d97-8b8a-f9da177283f6,1.1172439807383623
167,81e152e9-9298-48b1-8392-722ee05234d0,1.1171853600944541
182,8d1de8f4-f262-48cd-b3a9-3271b28bfe2b,1.1171669096209937
67,335dac5f-aa70-46e0-82c4-9e57351c3541,1.1170907990314767
98,4df2a17a-b996-41cb-8e26-782db351ff2b,1.0472667971298093
192,94f0399f-27f4-4d7b-bc46-9d5deec1e38e,1.0472410450906022
256,d39d4606-dc76-4de0-a3ac-b8443adac346,1.0472326999765413
218,b1edb9a8-c998-45be-8d87-bfcef868b9ed,1.04709668842156
179,8b82bdcf-6e93-4e54-b84c-ecad3a682fc7,1.047047842611221
50,23c8b276-d447-41ed-beea-87ec237a9886,1.0470260104041613
150,7428ed41-fa21-487a-a3bf-73f394967561,1.0469338235294117
277,e112f423-984a-4820-8ea2-b27cddf3b55f,1.0468511904761895
34,1de18e7c-3fd2-42e9-a676-fa756c1b7aec,1.0427115127175342
63,31efd79d-cbe8-40ed-82e6-83036345a982,1.0427019969278046
269,dd70c371-1b83-4a07-9249-03a12c005787,1.0425451228878666
290,e6662079-4de2-4b5a-8d8a-b62dcfae26c5,1.0424678961748612
133,6837c3e9-1aed-483e-8940-9e12a09000f4,1.0424601096983281
225,b5c6c47d-4701-4cd6-9a95-1de68bd4ede0,1.0424498394863553
134,68dcd77d-2944-40e4-882a-addf229fa4cc,1.0424077622919066
177,8a49f13e-dcd9-4ae0-9cb9-15a2cb7ece6e,1.0423735886107035
200,9ed62523-1a99-4104-9622-52b6adcdf922,1.0421879021879041
183,8e40e19c-9737-41e3-b8ca-97a6f2de9796,1.0421809784022884
193,9548f171-9331-48a2-a1cf-0247ac56f11e,0.9973348017621159
196,99641d6f-8577-482a-8cce-d051b5db19cd,0.9973084513084516
143,7165d048-746b-4ab3-b5cc-41904512051b,0.9973009994121115
307,fa31d541-29e9-4cec-90e8-8b30fe532d90,0.9972931411096551
118,5bbd5a0a-d871-43a6-8da6-5ee084392ff0,0.9972093784078522
273,df7ac20a-2d33-4b88-80f9-1ba0ef98941d,0.9971729691876758
35,1e3385fa-c779-4d03-8d41-884d3cd5dade,0.9971249226963526
240,c49715fb-697b-4d1f-a7dd-41c32246781c,0.994023622047244
275,e0dbf0ca-3adc-4957-b655-6cf94737dd8a,0.9938895643363734
222,b497cefc-f6ef-4ca1-9650-be5a9249686d,0.9937152255639109
163,8061a6c6-6e5c-4e5b-a98f-9a4808741fca,0.9936495956873316
251,d12aa947-8d77-439a-86dc-b0e3db6f31ff,0.9936012820512856
292,e88dec99-afac-42e6-9748-38eaddf5c751,0.9931760461760457
286,e3f2e047-fa79-4122-a091-29a78134fa72,0.8927848932676515
32,1a22a4bd-f389-4387-a8ee-49a48b8f3e8d,0.8926356693620845
73,382b8896-f842-42f0-bf2d-e942101cd2ea,0.8924162679425829
255,d34f59ac-3d1f-43b5-98da-115a178f591e,0.8924008658008659
84,42c6a17b-7547-42da-bbe1-5406a4963b4a,0.8373293475980723
239,c422db9f-0263-4dce-b11c-7b1512ba5688,0.8372275536168693
129,660666ef-2e44-4c6b-9d9f-3a01314c97a6,0.8371189622802557
30,196f6d72-74ad-44dd-a8cc-46f45fe3016e,0.837099030762748
168,835603e7-8ed5-4763-a5b4-99448f6a9111,0.8370621370499428
309,fc26b86f-15a0-493d-8c27-fafb6f8f27d1,0.8370524325253595
271,dede4fb3-994c-476f-8f38-e8229dd0c776,0.8370253968253962
313,ff22d421-4b7d-40b1-ba4c-b517ebb82552,0.8369856386999271
51,23fb9a9c-088a-4edc-92f8-383b0974a1cd,0.7973633907463686
148,738e891e-f7fb-4472-920b-e71a88f4a4ee,0.7972545045045044
171,84e8d88b-5d11-4799-a3eb-ffc439e4a4b7,0.7972318295739348
43,21d97070-b027-4cf0-9ec5-4ac0fcb68ee9,0.7971335359675771
207,ac2b6f15-8581-41d2-a814-86c320440fa3,0.7971135996771578
244,c6eeea78-3e92-4390-a1db-d05f7eedc33d,0.7971031746031736
306,f991895b-e2dc-4d88-8060-57606a0240ac,0.7970759961127292
166,81ba87f2-9679-46eb-940a-a8a10590cb98,0.7970242130750603
208,ad195a96-ab94-46d0-8321-9c4f5c567673,0.7627300275482102
6,0507b4e0-68f4-4cc4-83a3-afcee3a3e476,0.7622594501718186
149,73ead8de-a8a5-4dbf-83ab-bb6eb1ebb4b9,0.7621843137254884
184,8ea18335-77fc-4756-9ae5-5bf586bfdd6f,0.7621271929824572
81,3f0df88a-ca8a-4d1e-b8c3-c8009f82ba09,0.7473056722689091
87,459ba1c9-c680-48d2-8e38-aa620f63f0ea,0.7472528248587583
18,1016a5b0-eb45-4cdb-b3ee-11b1301d5496,0.7472315270935966
283,e21a51a6-a021-469e-a44c-b11d5eca7185,0.7471803542673121
266,db30a8ac-06b0-4033-af98-fe995b0e45f5,0.7471768033946253
14,0c244673-bf11-491d-8360-0f31c334c579,0.7471022167487686
100,50dd1958-6574-4c95-bd3f-b1e7a9877822,0.7470357681534163
15,0cbd1348-7d7e-4516-b9e9-b3520c104b7e,0.7470242346938779
243,c6e40264-f276-400a-8db8-f10d35a83475,0.7469568452380954
226,b61d5342-9564-48cd-8608-64194ade1c3e,0.7469434801958178
219,b2a1cb8e-e916-4cc5-b11e-1508ea588155,0.6926259523809499
241,c5178c4e-239a-4080-891d-8bc7b6c19330,0.6924744224422421
254,d2d87991-beae-4f89-b268-192da4bd3214,0.6923450429352047
5,04f075d2-117c-4f3f-b9bf-ba681054c115,0.6921673469387749
78,3ca263ce-de51-48d3-ac57-baa4a7c42f87,0.6920999570999564
299,f29a6b42-77ab-4a9a-af41-ca5437eb7eba,0.6530929264909852
287,e44ee4c6-33b1-4edf-a93d-4532de8527e1,0.6529432337906927
83,406f3f7d-cb2b-4712-b22f-b521e19aaa57,0.652759873617695
61,3035a5ad-593c-498f-b7fd-4e76236d7fe6,0.6527073039742233
107,5744dd79-918f-4518-8051-c3078e90e995,0.5974233954451337
89,485a3329-f19d-4df0-8276-7a8c84803726,0.5973354497354489
138,6c014d04-c98e-4fc1-b810-796e996e53e4,0.5929816384180796
258,d419a9ce-e844-4989-b775-2265f8b44fe5,0.5927832847424689
77,3c031cdc-fb7b-4700-864c-57985176d2c3,0.5926266009852224
144,717d374e-8996-4f3c-a1d7-471aedb0ecca,0.592604541154211
197,99dab881-70b0-4dde-8f3f-bd9682219a2c,0.5925677655677664
295,eb5aaff0-39ef-433c-a978-ce4df6329e36,0.5430659640905547
253,d1f70312-7eb1-4c4f-bf27-1017f7d5a76b,0.5428923280423296
37,1e87a9e2-c590-45fa-9a4a-83f44db76eaa,0.5428630952380956
238,c2978c6e-8a57-427a-b473-6ce7add2ee9d,0.542839047619048
26,1692e218-7ccf-4b41-b96b-dd406422b2b0,0.5428347338935583
188,9353985f-7910-48c7-b18f-a2fde283547a,0.54266915836102
1,0307f996-587d-42e1-a7d4-5678643bfbab,0.5425543345543349
298,f1fc14ed-14ff-4593-b7aa-5e7ce107ec2e,0.49730981299402444
160,7bc45a86-f9f3-4699-96f8-6da6a9213faa,0.4972715298885511
53,27fc9530-c3ef-497b-82c4-7e493040e205,0.49718502724472924
74,3a0cdfc8-ce2f-4e9a-aadd-8c062820aa94,0.49718431122449075
126,6412bc3d-e7d2-4b9d-8b2e-6edca6ba5adc,0.49711551155115496
221,b4948d9a-8d9d-4be2-85bc-48c56c383279,0.4970959744722638
0,0238816c-2df3-4c14-8b44-c5f1653185b4,0.497079365079365
270,de8bf0db-a256-4679-a1ba-c1e7b428caa1,0.49707248891459516
280,e1e2fbf6-151e-4b86-b5a5-9ae1ff15e3b7,0.49705411255411297
121,5e267885-063a-413c-87cc-5733a8e7e160,0.4969927849927849
245,c7b2163e-9819-43e6-bf6b-64c4ac4bc6da,0.49692662779397456
109,577255b6-793c-4dc3-95f0-ea8119004025,0.49689583333333326
231,b85c3bf1-d853-443a-82ba-5d1a34914e4f,0.4968750000000007
181,8c45f6c8-7694-430b-a4a1-d41a183ffee3,0.49667271993543183
164,814a81a9-4120-48a1-b997-f57105cfea26,0.4965494505494501
24,14c967dc-ff43-4993-a715-3a86c23c325c,0.4373831267666886
276,e10f8bed-3575-419d-86e5-35873eabe5d8,0.43738054187192127
102,540c7035-b6df-4f4f-926f-b45647e18c12,0.43728078817734056
113,5a4d8825-bebb-404f-b064-6280593987c1,0.4372651515151515
31,19af345a-698c-4e54-90f9-3e23cff2ae15,0.4372516576250754
42,216f2ba9-eb1f-4997-8a4e-5cff0e06481c,0.437111268269684
234,bbe4eab9-be79-4044-a450-5b1b39e1752e,0.4370823280423284
264,d911147a-b6c3-42dc-8098-7571aa04aadb,0.4369667422524566
294,ea7df2a3-1d70-4a46-8611-d06fe5927233,0.43680523809523797
189,93ce9312-50a9-414a-9e47-618abe232c11,0.3971741263028821
13,0ba93226-3ed6-420c-939d-79fd3013b3d6,0.39716692268305154
142,707ffd2e-2955-4861-b64e-6ceaa351e8a0,0.3970921939552081
21,12b37be2-8568-483e-ac64-aba782b9f07b,0.39704421768707493
29,18dedaf1-4a39-497b-b57f-dc2499378c7d,0.39691678691678695
